id,cod_pcia,nom_pcia,cod_depto,nom_depto,cod_ase,nombre,tipo,cod_aglo,nom_aglo,cod_agl,nom_agl,lat_gd,long_gd,lat_gs,long_gs,fuente
164,"06",Buenos Aires,"06371",General San Martín,"0637101008",Villa Chacabuco,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.582015","-58.527172","-34º34'55""","-58º31'38""",INDEC
165,"06",Buenos Aires,"06371",General San Martín,"0637101009",Villa Coronel José M. Zapiola,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.558868","-58.576650","-34º33'32""","-58º34'36""",INDEC
166,"06",Buenos Aires,"06371",General San Martín,"0637101010",Villa General Antonio J. de Sucre,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.545939","-58.568708","-34º32'45""","-58º34' 7""",INDEC
167,"06",Buenos Aires,"06371",General San Martín,"0637101011",Villa General Eugenio Necochea,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.512498","-58.579833","-34º30'45""","-58º34'47""",INDEC
168,"06",Buenos Aires,"06371",General San Martín,"0637101012",Villa General José Tomás Guido,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.552657","-58.567153","-34º33'10""","-58º34' 2""",INDEC
169,"06",Buenos Aires,"06371",General San Martín,"0637101013",Villa General Juan G. Las Heras,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.560540","-58.558541","-34º33'38""","-58º33'31""",INDEC
170,"06",Buenos Aires,"06371",General San Martín,"0637101014",Villa Godoy Cruz,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.542749","-58.576523","-34º32'34""","-58º34'35""",INDEC
171,"06",Buenos Aires,"06371",General San Martín,"0637101015",Villa Granaderos de San Martín,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.551072","-58.528865","-34º33' 4""","-58º31'44""",INDEC
172,"06",Buenos Aires,"06371",General San Martín,"0637101016",Villa Gregoria Matorras,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.538068","-58.549091","-34º32'17""","-58º32'57""",INDEC
173,"06",Buenos Aires,"06371",General San Martín,"0637101017",Villa José León Suárez,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.530995","-58.576311","-34º31'52""","-58º34'35""",INDEC
174,"06",Buenos Aires,"06371",General San Martín,"0637101018",Villa Juan Martín de Pueyrredón,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.572067","-58.562337","-34º34'19""","-58º33'44""",INDEC
175,"06",Buenos Aires,"06371",General San Martín,"0637101019",Villa Libertad,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.584278","-58.562612","-34º35' 3""","-58º33'45""",INDEC
176,"06",Buenos Aires,"06371",General San Martín,"0637101020",Villa Lynch,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.592143","-58.524059","-34º35'32""","-58º31'27""",INDEC
177,"06",Buenos Aires,"06371",General San Martín,"0637101021",Villa Maipú,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.568895","-58.524441","-34º34' 8""","-58º31'28""",INDEC
178,"06",Buenos Aires,"06371",General San Martín,"0637101022",Va.María Irene de los Remedios Escalada,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.564911","-58.592619","-34º33'54""","-58º35'33""",INDEC
179,"06",Buenos Aires,"06371",General San Martín,"0637101023",Va.Marqués Alejandro María de Aguado,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.556362","-58.538825","-34º33'23""","-58º32'20""",INDEC
180,"06",Buenos Aires,"06371",General San Martín,"0637101024",Villa Parque Presidente Figueroa Alcorta,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.594521","-58.532530","-34º35'40""","-58º31'57""",INDEC
181,"06",Buenos Aires,"06371",General San Martín,"0637101025",Villa Parque San Lorenzo,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.563591","-58.533178","-34º33'49""","-58º31'59""",INDEC
182,"06",Buenos Aires,"06371",General San Martín,"0637101026",Villa San Andrés,Entidad,"0001",Gran Buenos Aires,"060371",General San Martín,"-34.565074","-58.541871","-34º33'54""","-58º32'31""",INDEC
183,"06",Buenos Aires,"06408",Hurlingham,"0640801001",Hurlingham,Entidad,"0001",Gran Buenos Aires,"060408",Hurlingham,"-34.589838","-58.637417","-34º35'23""","-58º38'15""",INDEC
184,"06",Buenos Aires,"06408",Hurlingham,"0640801002",Villa Santos Tesei,Entidad,"0001",Gran Buenos Aires,"060408",Hurlingham,"-34.619959","-58.640162","-34º37'12""","-58º38'25""",INDEC
185,"06",Buenos Aires,"06408",Hurlingham,"0640801003",William C. Morris,Entidad,"0001",Gran Buenos Aires,"060408",Hurlingham,"-34.579698","-58.657078","-34º34'47""","-58º39'25""",INDEC
186,"06",Buenos Aires,"06410",Ituzaingó,"0641001001",Ituzaingó Centro,Entidad,"0001",Gran Buenos Aires,"060410",Ituzaingó,"-34.650604","-58.671722","-34º39' 2""","-58º40'18""",INDEC
187,"06",Buenos Aires,"06410",Ituzaingó,"0641001002",Ituzaingó Sur,Entidad,"0001",Gran Buenos Aires,"060410",Ituzaingó,"-34.663766","-58.665478","-34º39'50""","-58º39'56""",INDEC
188,"06",Buenos Aires,"06410",Ituzaingó,"0641001003",Villa Gobernador Udadondo,Entidad,"0001",Gran Buenos Aires,"060410",Ituzaingó,"-34.618346","-58.696724","-34º37' 6""","-58º41'48""",INDEC
189,"06",Buenos Aires,"06412",José C. Paz,"0641201001",Del Viso,Entidad,"0001",Gran Buenos Aires,"060412",José C. Paz,"-34.476082","-58.799352","-34º28'34""","-58º47'58""",INDEC
190,"06",Buenos Aires,"06412",José C. Paz,"0641201002",José C. Paz,Entidad,"0001",Gran Buenos Aires,"060412",José C. Paz,"-34.521746","-58.755374","-34º31'18""","-58º45'19""",INDEC
191,"06",Buenos Aires,"06412",José C. Paz,"0641201003",Tortuguitas,Entidad,"0001",Gran Buenos Aires,"060412",José C. Paz,"-34.488215","-58.778268","-34º29'18""","-58º46'42""",INDEC
192,"06",Buenos Aires,"06420",La Costa,"0642002001",Aguas Verdes,Entidad,"0160",Mar de Ajó - San Bernardo,"060420",La Costa,"-36.636889","-56.690059","-36º38'13""","-56º41'24""",INDEC
193,"06",Buenos Aires,"06420",La Costa,"0642002002",Lucila del Mar,Entidad,"0160",Mar de Ajó - San Bernardo,"060420",La Costa,"-36.660155","-56.682460","-36º39'37""","-56º40'57""",INDEC
194,"06",Buenos Aires,"06420",La Costa,"0642002003",Mar de Ajó,Entidad,"0160",Mar de Ajó - San Bernardo,"060420",La Costa,"-36.729555","-56.677296","-36º43'46""","-56º40'38""",INDEC
195,"06",Buenos Aires,"06420",La Costa,"0642002004",Mar de Ajó Norte,Entidad,"0160",Mar de Ajó - San Bernardo,"060420",La Costa,"-36.717112","-56.677067","-36º43' 2""","-56º40'37""",INDEC
196,"06",Buenos Aires,"06420",La Costa,"0642002005",San Bernardo,Entidad,"0160",Mar de Ajó - San Bernardo,"060420",La Costa,"-36.686792","-56.679061","-36º41'12""","-56º40'45""",INDEC
197,"06",Buenos Aires,"06420",La Costa,"0642004001",Mar del Tuyú,Entidad,"0206",Santa Teresita - Mar del Tuyú,"060420",La Costa,"-36.573877","-56.690890","-36º34'26""","-56º41'27""",INDEC
198,"06",Buenos Aires,"06420",La Costa,"0642004002",Santa Teresita,Entidad,"0206",Santa Teresita - Mar del Tuyú,"060420",La Costa,"-36.540593","-56.692941","-36º32'26""","-56º41'35""",INDEC
199,"06",Buenos Aires,"06427",La Matanza,"0642701001",Aldo Bonzi,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.706984","-58.519169","-34º42'25""","-58º31' 9""",INDEC
200,"06",Buenos Aires,"06427",La Matanza,"0642701002",Ciudad Evita,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.715773","-58.534946","-34º42'57""","-58º32' 6""",INDEC
201,"06",Buenos Aires,"06427",La Matanza,"0642701003",González Catán,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.773025","-58.644039","-34º46'23""","-58º38'39""",INDEC
202,"06",Buenos Aires,"06427",La Matanza,"0642701004",Gregorio de Laferrere,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.746994","-58.589257","-34º44'49""","-58º35'21""",INDEC
203,"06",Buenos Aires,"06427",La Matanza,"0642701005",Isidro Casanova,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.710970","-58.585808","-34º42'39""","-58º35' 9""",INDEC
204,"06",Buenos Aires,"06427",La Matanza,"0642701006",La Tablada,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.686462","-58.525646","-34º41'11""","-58º31'32""",INDEC
470,"14",Córdoba,"14147",Santa María,"1414719001",Las Quintas,Entidad,"2332",Los Cedros,"143043",Los Cedros,"-31.537683","-64.303445","-31º32'16""","-64º18'12""",INDEC
205,"06",Buenos Aires,"06427",La Matanza,"0642701007",Lomas del Mirador,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.665277","-58.531774","-34º39'55""","-58º31'54""",INDEC
206,"06",Buenos Aires,"06427",La Matanza,"0642701008",Rafael Castillo,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.709099","-58.625634","-34º42'33""","-58º37'32""",INDEC
207,"06",Buenos Aires,"06427",La Matanza,"0642701009",Ramos Mejía,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.645499","-58.559666","-34º38'44""","-58º33'35""",INDEC
208,"06",Buenos Aires,"06427",La Matanza,"0642701010",San Justo,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.681142","-58.563739","-34º40'52""","-58º33'49""",INDEC
209,"06",Buenos Aires,"06427",La Matanza,"0642701011",Tapiales,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.699052","-58.507858","-34º41'57""","-58º30'28""",INDEC
210,"06",Buenos Aires,"06427",La Matanza,"0642701012",20 de Junio,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.776154","-58.729567","-34º46'34""","-58º43'46""",INDEC
211,"06",Buenos Aires,"06427",La Matanza,"0642701013",Villa Eduardo Madero,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.688132","-58.493174","-34º41'17""","-58º29'35""",INDEC
212,"06",Buenos Aires,"06427",La Matanza,"0642701014",Villa Luzuriaga,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.663531","-58.582392","-34º39'49""","-58º34'57""",INDEC
213,"06",Buenos Aires,"06427",La Matanza,"0642701015",Virrey del Pino,Entidad,"0001",Gran Buenos Aires,"060427",La Matanza,"-34.837654","-58.646968","-34º50'16""","-58º38'49""",INDEC
214,"06",Buenos Aires,"06434",Lanús,"0643401001",Gerli,Entidad,"0001",Gran Buenos Aires,"060434",Lanús,"-34.690832","-58.381932","-34º41'27""","-58º22'55""",INDEC
215,"06",Buenos Aires,"06434",Lanús,"0643401002",Lanús Este,Entidad,"0001",Gran Buenos Aires,"060434",Lanús,"-34.714160","-58.374306","-34º42'51""","-58º22'28""",INDEC
216,"06",Buenos Aires,"06434",Lanús,"0643401003",Lanús Oeste,Entidad,"0001",Gran Buenos Aires,"060434",Lanús,"-34.703771","-58.400560","-34º42'14""","-58º24' 2""",INDEC
217,"06",Buenos Aires,"06434",Lanús,"0643401004",Monte Chingolo,Entidad,"0001",Gran Buenos Aires,"060434",Lanús,"-34.729585","-58.354221","-34º43'47""","-58º21'15""",INDEC
218,"06",Buenos Aires,"06434",Lanús,"0643401005",Remedios de Escalada de San Martín,Entidad,"0001",Gran Buenos Aires,"060434",Lanús,"-34.725910","-58.396702","-34º43'33""","-58º23'48""",INDEC
219,"06",Buenos Aires,"06434",Lanús,"0643401006",Valentín Alsina,Entidad,"0001",Gran Buenos Aires,"060434",Lanús,"-34.671414","-58.409049","-34º40'17""","-58º24'33""",INDEC
220,"06",Buenos Aires,"06441",La Plata,"0644103001",Abasto,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.986759","-58.090866","-34º59'12""","-58º 5'27""",INDEC
221,"06",Buenos Aires,"06441",La Plata,"0644103002",Ángel Etcheverry,Entidad,"0005",Gran La Plata,"060441",La Plata,"-35.024481","-58.078138","-35º 1'28""","-58º 4'41""",INDEC
222,"06",Buenos Aires,"06441",La Plata,"0644103003",Arana,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.999603","-57.892466","-34º59'59""","-57º53'33""",INDEC
223,"06",Buenos Aires,"06441",La Plata,"0644103004",Arturo Seguí,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.891347","-58.131936","-34º53'29""","-58º 7'55""",INDEC
224,"06",Buenos Aires,"06441",La Plata,"0644103005",Barrio El Carmen Oeste,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.938930","-57.877599","-34º56'20""","-57º52'39""",INDEC
226,"06",Buenos Aires,"06441",La Plata,"0644103007",Barrio Las Malvinas,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.934332","-58.001725","-34º56' 4""","-58º 0' 6""",INDEC
227,"06",Buenos Aires,"06441",La Plata,"0644103008",Barrio Las Quintas,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.925118","-58.016473","-34º55'30""","-58º 0'59""",INDEC
228,"06",Buenos Aires,"06441",La Plata,"0644103009",City Bell,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.867474","-58.047423","-34º52' 3""","-58º 2'51""",INDEC
229,"06",Buenos Aires,"06441",La Plata,"0644103010",El Retiro,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.948313","-57.994882","-34º56'54""","-57º59'42""",INDEC
230,"06",Buenos Aires,"06441",La Plata,"0644103011",Joaquín Gorina,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.905447","-58.043637","-34º54'20""","-58º 2'37""",INDEC
231,"06",Buenos Aires,"06441",La Plata,"0644103012",José Hernández,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.898859","-58.010635","-34º53'56""","-58º 0'38""",INDEC
232,"06",Buenos Aires,"06441",La Plata,"0644103013",José Melchor Romero,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.945675","-58.036481","-34º56'44""","-58º 2'11""",INDEC
233,"06",Buenos Aires,"06441",La Plata,"0644103014",La Cumbre,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.923304","-58.003380","-34º55'24""","-58º 0'12""",INDEC
234,"06",Buenos Aires,"06441",La Plata,"0644103015",La Plata,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.915496","-57.947988","-34º54'56""","-57º56'53""",INDEC
235,"06",Buenos Aires,"06441",La Plata,"0644103016",Lisandro Olmos,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.999057","-58.048616","-34º59'57""","-58º 2'55""",INDEC
236,"06",Buenos Aires,"06441",La Plata,"0644103017",Los Hornos,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.959356","-57.980734","-34º57'34""","-57º58'51""",INDEC
237,"06",Buenos Aires,"06441",La Plata,"0644103018",Manuel B. Gonnet,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.881855","-58.010321","-34º52'55""","-58º 0'37""",INDEC
238,"06",Buenos Aires,"06441",La Plata,"0644103019",Ringuelet,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.884804","-57.991508","-34º53' 5""","-57º59'29""",INDEC
239,"06",Buenos Aires,"06441",La Plata,"0644103020",Rufino de Elizalde,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.961255","-57.950382","-34º57'41""","-57º57' 1""",INDEC
240,"06",Buenos Aires,"06441",La Plata,"0644103021",Tolosa,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.891765","-57.974173","-34º53'30""","-57º58'27""",INDEC
241,"06",Buenos Aires,"06441",La Plata,"0644103022",Transradio,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.876673","-58.083993","-34º52'36""","-58º 5' 2""",INDEC
242,"06",Buenos Aires,"06441",La Plata,"0644103023",Villa Elisa,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.851467","-58.085433","-34º51' 5""","-58º 5' 8""",INDEC
243,"06",Buenos Aires,"06441",La Plata,"0644103024",Villa Elvira,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.939444","-57.920833","-34º56'22""","-57º55'15""",INDEC
244,"06",Buenos Aires,"06441",La Plata,"0644103025",Villa Garibaldi,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.998965","-57.858363","-34º59'56""","-57º51'30""",INDEC
245,"06",Buenos Aires,"06441",La Plata,"0644103026",Villa Montoro,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.961436","-57.900571","-34º57'41""","-57º54' 2""",INDEC
246,"06",Buenos Aires,"06441",La Plata,"0644103027",Villa Parque Sicardi,Entidad,"0005",Gran La Plata,"060441",La Plata,"-34.987491","-57.859752","-34º59'15""","-57º51'35""",INDEC
247,"06",Buenos Aires,"06490",Lomas de Zamora,"0649001001",Banfield,Entidad,"0001",Gran Buenos Aires,"060490",Lomas de Zamora,"-34.744714","-58.392926","-34º44'41""","-58º23'35""",INDEC
248,"06",Buenos Aires,"06490",Lomas de Zamora,"0649001002",Llavallol,Entidad,"0001",Gran Buenos Aires,"060490",Lomas de Zamora,"-34.793071","-58.426279","-34º47'35""","-58º25'35""",INDEC
249,"06",Buenos Aires,"06490",Lomas de Zamora,"0649001003",Lomas de Zamora,Entidad,"0001",Gran Buenos Aires,"060490",Lomas de Zamora,"-34.759613","-58.399469","-34º45'35""","-58º23'58""",INDEC
250,"06",Buenos Aires,"06490",Lomas de Zamora,"0649001004",Temperley,Entidad,"0001",Gran Buenos Aires,"060490",Lomas de Zamora,"-34.772602","-58.389596","-34º46'21""","-58º23'23""",INDEC
251,"06",Buenos Aires,"06490",Lomas de Zamora,"0649001005",Turdera,Entidad,"0001",Gran Buenos Aires,"060490",Lomas de Zamora,"-34.790986","-58.405195","-34º47'28""","-58º24'19""",INDEC
252,"06",Buenos Aires,"06490",Lomas de Zamora,"0649001006",Villa Centenario,Entidad,"0001",Gran Buenos Aires,"060490",Lomas de Zamora,"-34.727361","-58.430587","-34º43'38""","-58º25'50""",INDEC
253,"06",Buenos Aires,"06490",Lomas de Zamora,"0649001007",Villa Fiorito,Entidad,"0001",Gran Buenos Aires,"060490",Lomas de Zamora,"-34.705698","-58.444466","-34º42'21""","-58º26'40""",INDEC
254,"06",Buenos Aires,"06497",Luján,"0649706001",Barrio Las Casuarinas,Entidad,"0042",Luján,"060497",Luján,"-34.562405","-59.178260","-34º33'45""","-59º10'42""",INDEC
255,"06",Buenos Aires,"06497",Luján,"0649706002",Cortines,Entidad,"0042",Luján,"060497",Luján,"-34.556552","-59.203985","-34º33'24""","-59º12'14""",INDEC
256,"06",Buenos Aires,"06497",Luján,"0649706003",Lezica y Torrezuri,Entidad,"0042",Luján,"060497",Luján,"-34.585483","-59.058281","-34º35' 8""","-59º 3'30""",INDEC
257,"06",Buenos Aires,"06497",Luján,"0649706004",Luján,Entidad,"0042",Luján,"060497",Luján,"-34.566848","-59.114512","-34º34' 1""","-59º 6'52""",INDEC
258,"06",Buenos Aires,"06497",Luján,"0649706005",Villa Flandria Norte,Entidad,"0042",Luján,"060497",Luján,"-34.574913","-59.179515","-34º34'30""","-59º10'46""",INDEC
259,"06",Buenos Aires,"06497",Luján,"0649706006",Villa Flandria Sur,Entidad,"0042",Luján,"060497",Luján,"-34.598855","-59.177292","-34º35'56""","-59º10'38""",INDEC
260,"06",Buenos Aires,"06497",Luján,"0649706007",Country Club Las Praderas,Entidad,"0042",Luján,"060497",Luján,"-34.518223","-59.092569","-34º31' 6""","-59º 5'33""",INDEC
261,"06",Buenos Aires,"06497",Luján,"0649706008",Open Door,Entidad,"0042",Luján,"060497",Luján,"-34.491492","-59.077505","-34º29'29""","-59º 4'39""",INDEC
262,"06",Buenos Aires,"06515",Malvinas Argentinas,"0651501001",Área de Promoción El Triángulo,Entidad,"0001",Gran Buenos Aires,"060515",Malvinas Argentinas,"-34.455832","-58.708597","-34º27'21""","-58º42'31""",INDEC
263,"06",Buenos Aires,"06515",Malvinas Argentinas,"0651501002",Grand Bourg,Entidad,"0001",Gran Buenos Aires,"060515",Malvinas Argentinas,"-34.489012","-58.726387","-34º29'20""","-58º43'35""",INDEC
264,"06",Buenos Aires,"06515",Malvinas Argentinas,"0651501003",Ingeniero Adolfo Sourdeaux,Entidad,"0001",Gran Buenos Aires,"060515",Malvinas Argentinas,"-34.500471","-58.662036","-34º30' 2""","-58º39'43""",INDEC
265,"06",Buenos Aires,"06515",Malvinas Argentinas,"0651501004",Ingeniero Pablo Nogués,Entidad,"0001",Gran Buenos Aires,"060515",Malvinas Argentinas,"-34.489472","-58.706092","-34º29'22""","-58º42'22""",INDEC
266,"06",Buenos Aires,"06515",Malvinas Argentinas,"0651501005",Los Polvorines,Entidad,"0001",Gran Buenos Aires,"060515",Malvinas Argentinas,"-34.502089","-58.694994","-34º30' 8""","-58º41'42""",INDEC
267,"06",Buenos Aires,"06515",Malvinas Argentinas,"0651501006",Malvinas Argentinas,Entidad,"0001",Gran Buenos Aires,"060515",Malvinas Argentinas,"-34.494744","-58.699633","-34º29'41""","-58º41'59""",INDEC
268,"06",Buenos Aires,"06515",Malvinas Argentinas,"0651501007",Tortuguitas,Entidad,"0001",Gran Buenos Aires,"060515",Malvinas Argentinas,"-34.474517","-58.754946","-34º28'28""","-58º45'18""",INDEC
269,"06",Buenos Aires,"06515",Malvinas Argentinas,"0651501008",Villa de Mayo,Entidad,"0001",Gran Buenos Aires,"060515",Malvinas Argentinas,"-34.506609","-58.678974","-34º30'24""","-58º40'44""",INDEC
